gr,freq,shape,colour,opacity,size
C63T,14,circlerad,black,0.8,1
C63U,2,circlerad,black,0.8,1
C63V,3,circlerad,black,0.8,1
C63W,1,circlerad,black,0.8,1
C63X,7,circlerad,black,0.8,1
C63Y,7,circlerad,black,0.8,1
C64H,2,circlerad,black,0.8,1
C64I,1,circlerad,black,0.8,1
C64K,1,circlerad,black,0.8,1
C64W,2,circlerad,black,0.8,1
C70C,2,circlerad,black,0.8,1
C70D,2,circlerad,black,0.8,1
C70F,1,circlerad,black,0.8,1
C70G,1,circlerad,black,0.8,1
C70I,1,circlerad,black,0.8,1
C70N,2,circlerad,black,0.8,1
C70T,1,circlerad,black,0.8,1
C70W,2,circlerad,black,0.8,1
C71C,5,circlerad,black,0.8,1
C71E,3,circlerad,black,0.8,1
C71F,2,circlerad,black,0.8,1
C71S,1,circlerad,black,0.8,1
C72A,2,circlerad,black,0.8,1
C72H,7,circlerad,black,0.8,1
C72I,2,circlerad,black,0.8,1
C72L,1,circlerad,black,0.8,1
C72N,1,circlerad,black,0.8,1
C72R,1,circlerad,black,0.8,1
C72S,1,circlerad,black,0.8,1
C72V,1,circlerad,black,0.8,1
C72Z,2,circlerad,black,0.8,1
C73B,1,circlerad,black,0.8,1
C73C,1,circlerad,black,0.8,1
C73D,2,circlerad,black,0.8,1
C73G,2,circlerad,black,0.8,1
C73H,24,circlerad,black,0.8,1
C73I,1,circlerad,black,0.8,1
C73M,5,circlerad,black,0.8,1
C73T,1,circlerad,black,0.8,1
C73V,1,circlerad,black,0.8,1
C73X,8,circlerad,black,0.8,1
C73Y,11,circlerad,black,0.8,1
C80C,1,circlerad,black,0.8,1
C80F,1,circlerad,black,0.8,1
C80G,8,circlerad,black,0.8,1
C80H,1,circlerad,black,0.8,1
C80K,2,circlerad,black,0.8,1
C80L,1,circlerad,black,0.8,1
C80M,3,circlerad,black,0.8,1
C80S,4,circlerad,black,0.8,1
C80T,3,circlerad,black,0.8,1
C80W,1,circlerad,black,0.8,1
C80X,3,circlerad,black,0.8,1
C81A,5,circlerad,black,0.8,1
C81B,1,circlerad,black,0.8,1
C81C,6,circlerad,black,0.8,1
C81D,3,circlerad,black,0.8,1
C81H,12,circlerad,black,0.8,1
C81I,5,circlerad,black,0.8,1
C81J,2,circlerad,black,0.8,1
C81L,1,circlerad,black,0.8,1
C81M,1,circlerad,black,0.8,1
C81N,3,circlerad,black,0.8,1
C81P,2,circlerad,black,0.8,1
C81Q,3,circlerad,black,0.8,1
C81R,6,circlerad,black,0.8,1
C81S,2,circlerad,black,0.8,1
C81T,4,circlerad,black,0.8,1
C81V,3,circlerad,black,0.8,1
C81W,3,circlerad,black,0.8,1
C81X,4,circlerad,black,0.8,1
C81Z,6,circlerad,black,0.8,1
C82C,1,circlerad,black,0.8,1
C82E,3,circlerad,black,0.8,1
C82G,1,circlerad,black,0.8,1
C82K,1,circlerad,black,0.8,1
C82P,1,circlerad,black,0.8,1
C82U,9,circlerad,black,0.8,1
C82V,1,circlerad,black,0.8,1
C82X,1,circlerad,black,0.8,1
C82Y,1,circlerad,black,0.8,1
C82Z,1,circlerad,black,0.8,1
C83A,1,circlerad,black,0.8,1
C83C,23,circlerad,black,0.8,1
C83D,8,circlerad,black,0.8,1
C83I,1,circlerad,black,0.8,1
C83J,1,circlerad,black,0.8,1
C83K,8,circlerad,black,0.8,1
C83L,3,circlerad,black,0.8,1
C83P,2,circlerad,black,0.8,1
C83Q,2,circlerad,black,0.8,1
C83T,1,circlerad,black,0.8,1
C83U,4,circlerad,black,0.8,1
C83V,1,circlerad,black,0.8,1
C83Y,1,circlerad,black,0.8,1
C83Z,2,circlerad,black,0.8,1
C84K,5,circlerad,black,0.8,1
C84Q,2,circlerad,black,0.8,1
C84V,8,circlerad,black,0.8,1
C90F,1,circlerad,black,0.8,1
C90I,2,circlerad,black,0.8,1
C90K,5,circlerad,black,0.8,1
C90L,2,circlerad,black,0.8,1
C90R,1,circlerad,black,0.8,1
C90S,9,circlerad,black,0.8,1
C90T,4,circlerad,black,0.8,1
C90V,1,circlerad,black,0.8,1
C90W,9,circlerad,black,0.8,1
C90Y,2,circlerad,black,0.8,1
C91D,3,circlerad,black,0.8,1
C91E,1,circlerad,black,0.8,1
C91F,3,circlerad,black,0.8,1
C91G,8,circlerad,black,0.8,1
C91H,4,circlerad,black,0.8,1
C91I,2,circlerad,black,0.8,1
C91P,2,circlerad,black,0.8,1
C91Q,1,circlerad,black,0.8,1
C91R,2,circlerad,black,0.8,1
C91S,3,circlerad,black,0.8,1
C91T,4,circlerad,black,0.8,1
C91V,1,circlerad,black,0.8,1
C91X,5,circlerad,black,0.8,1
C91Y,1,circlerad,black,0.8,1
C92A,3,circlerad,black,0.8,1
C92B,5,circlerad,black,0.8,1
C92C,1,circlerad,black,0.8,1
C92H,6,circlerad,black,0.8,1
C92I,4,circlerad,black,0.8,1
C92L,1,circlerad,black,0.8,1
C92M,2,circlerad,black,0.8,1
C92P,2,circlerad,black,0.8,1
C92U,1,circlerad,black,0.8,1
C92W,2,circlerad,black,0.8,1
C92X,2,circlerad,black,0.8,1
C92Y,2,circlerad,black,0.8,1
C93D,1,circlerad,black,0.8,1
C93F,4,circlerad,black,0.8,1
C93G,2,circlerad,black,0.8,1
C93K,4,circlerad,black,0.8,1
C93L,13,circlerad,black,0.8,1
C93M,2,circlerad,black,0.8,1
C93N,7,circlerad,black,0.8,1
C93P,1,circlerad,black,0.8,1
C93Q,3,circlerad,black,0.8,1
C93R,3,circlerad,black,0.8,1
C93S,1,circlerad,black,0.8,1
C93V,1,circlerad,black,0.8,1
C94A,3,circlerad,black,0.8,1
C94F,3,circlerad,black,0.8,1
C94G,18,circlerad,black,0.8,1
C94K,6,circlerad,black,0.8,1
C94L,3,circlerad,black,0.8,1
C94M,16,circlerad,black,0.8,1
C94R,1,circlerad,black,0.8,1
C94S,2,circlerad,black,0.8,1
C94V,1,circlerad,black,0.8,1
C94X,5,circlerad,black,0.8,1
D00A,3,circlerad,black,0.8,1
D00B,1,circlerad,black,0.8,1
D00E,2,circlerad,black,0.8,1
D00K,1,circlerad,black,0.8,1
D00L,2,circlerad,black,0.8,1
D00M,7,circlerad,black,0.8,1
D00N,9,circlerad,black,0.8,1
D00P,7,circlerad,black,0.8,1
D00R,2,circlerad,black,0.8,1
D00S,3,circlerad,black,0.8,1
D00T,2,circlerad,black,0.8,1
D00V,1,circlerad,black,0.8,1
D00Z,2,circlerad,black,0.8,1
D01C,2,circlerad,black,0.8,1
D01D,7,circlerad,black,0.8,1
D01H,2,circlerad,black,0.8,1
D01J,4,circlerad,black,0.8,1
D01K,6,circlerad,black,0.8,1
D01L,4,circlerad,black,0.8,1
D01M,9,circlerad,black,0.8,1
D01N,3,circlerad,black,0.8,1
D01P,3,circlerad,black,0.8,1
D01Z,2,circlerad,black,0.8,1
D02B,3,circlerad,black,0.8,1
D02E,4,circlerad,black,0.8,1
D02F,1,circlerad,black,0.8,1
D02H,2,circlerad,black,0.8,1
D02J,1,circlerad,black,0.8,1
D02K,1,circlerad,black,0.8,1
D02M,2,circlerad,black,0.8,1
D02P,2,circlerad,black,0.8,1
D02R,4,circlerad,black,0.8,1
D02S,10,circlerad,black,0.8,1
D02T,1,circlerad,black,0.8,1
D02U,2,circlerad,black,0.8,1
D02W,3,circlerad,black,0.8,1
D02Y,3,circlerad,black,0.8,1
D02Z,4,circlerad,black,0.8,1
D03A,1,circlerad,black,0.8,1
D03C,1,circlerad,black,0.8,1
D03D,2,circlerad,black,0.8,1
D03F,2,circlerad,black,0.8,1
D03H,1,circlerad,black,0.8,1
D03L,1,circlerad,black,0.8,1
D03P,1,circlerad,black,0.8,1
D03R,8,circlerad,black,0.8,1
D03S,3,circlerad,black,0.8,1
D03T,1,circlerad,black,0.8,1
D03X,1,circlerad,black,0.8,1
D03Z,19,circlerad,black,0.8,1
D04B,31,circlerad,black,0.8,1
D04C,5,circlerad,black,0.8,1
D04G,6,circlerad,black,0.8,1
D04H,43,circlerad,black,0.8,1
D04M,1,circlerad,black,0.8,1
D04Q,2,circlerad,black,0.8,1
D04S,1,circlerad,black,0.8,1
D04W,13,circlerad,black,0.8,1
D05V,11,circlerad,black,0.8,1
D10B,3,circlerad,black,0.8,1
D10C,1,circlerad,black,0.8,1
D10E,3,circlerad,black,0.8,1
D10F,1,circlerad,black,0.8,1
D10H,6,circlerad,black,0.8,1
D10I,1,circlerad,black,0.8,1
D10L,2,circlerad,black,0.8,1
D10M,1,circlerad,black,0.8,1
D10N,11,circlerad,black,0.8,1
D10P,4,circlerad,black,0.8,1
D10Q,2,circlerad,black,0.8,1
D10T,4,circlerad,black,0.8,1
D10U,4,circlerad,black,0.8,1
D10W,2,circlerad,black,0.8,1
D10Y,2,circlerad,black,0.8,1
D10Z,1,circlerad,black,0.8,1
D11A,6,circlerad,black,0.8,1
D11B,3,circlerad,black,0.8,1
D11H,2,circlerad,black,0.8,1
D11I,2,circlerad,black,0.8,1
D11J,6,circlerad,black,0.8,1
D11M,5,circlerad,black,0.8,1
D11N,4,circlerad,black,0.8,1
D11P,3,circlerad,black,0.8,1
D11Q,4,circlerad,black,0.8,1
D11T,9,circlerad,black,0.8,1
D11U,7,circlerad,black,0.8,1
D11W,4,circlerad,black,0.8,1
D11Y,5,circlerad,black,0.8,1
D11Z,2,circlerad,black,0.8,1
D12E,3,circlerad,black,0.8,1
D12G,4,circlerad,black,0.8,1
D12T,4,circlerad,black,0.8,1
D12U,2,circlerad,black,0.8,1
D12W,3,circlerad,black,0.8,1
D12X,2,circlerad,black,0.8,1
D12Y,2,circlerad,black,0.8,1
D12Z,3,circlerad,black,0.8,1
D13B,1,circlerad,black,0.8,1
D13C,1,circlerad,black,0.8,1
D13D,1,circlerad,black,0.8,1
D13E,3,circlerad,black,0.8,1
D13G,9,circlerad,black,0.8,1
D13H,5,circlerad,black,0.8,1
D13I,6,circlerad,black,0.8,1
D13J,1,circlerad,black,0.8,1
D13M,3,circlerad,black,0.8,1
D13N,6,circlerad,black,0.8,1
D13P,1,circlerad,black,0.8,1
D13U,3,circlerad,black,0.8,1
D13V,3,circlerad,black,0.8,1
D13Y,1,circlerad,black,0.8,1
D13Z,2,circlerad,black,0.8,1
D14A,19,circlerad,black,0.8,1
D14F,15,circlerad,black,0.8,1
D14K,5,circlerad,black,0.8,1
D14L,3,circlerad,black,0.8,1
D14P,8,circlerad,black,0.8,1
D14Q,10,circlerad,black,0.8,1
D14R,8,circlerad,black,0.8,1
D14V,10,circlerad,black,0.8,1
D14W,40,circlerad,black,0.8,1
D15A,7,circlerad,black,0.8,1
D15B,1,circlerad,black,0.8,1
D15F,1,circlerad,black,0.8,1
D15K,7,circlerad,black,0.8,1
D20D,2,circlerad,black,0.8,1
D20E,2,circlerad,black,0.8,1
D20F,2,circlerad,black,0.8,1
D20I,9,circlerad,black,0.8,1
D20J,2,circlerad,black,0.8,1
D20P,1,circlerad,black,0.8,1
D20T,3,circlerad,black,0.8,1
D20U,2,circlerad,black,0.8,1
D20V,2,circlerad,black,0.8,1
D20Z,7,circlerad,black,0.8,1
D21A,4,circlerad,black,0.8,1
D21E,1,circlerad,black,0.8,1
D21F,2,circlerad,black,0.8,1
D21G,3,circlerad,black,0.8,1
D21J,1,circlerad,black,0.8,1
D21P,2,circlerad,black,0.8,1
D21R,1,circlerad,black,0.8,1
D21S,8,circlerad,black,0.8,1
D21U,9,circlerad,black,0.8,1
D21V,2,circlerad,black,0.8,1
D21W,2,circlerad,black,0.8,1
D21X,3,circlerad,black,0.8,1
D21Y,3,circlerad,black,0.8,1
D21Z,3,circlerad,black,0.8,1
D22A,2,circlerad,black,0.8,1
D22B,1,circlerad,black,0.8,1
D22E,2,circlerad,black,0.8,1
D22F,5,circlerad,black,0.8,1
D22G,8,circlerad,black,0.8,1
D22I,2,circlerad,black,0.8,1
D22J,2,circlerad,black,0.8,1
D22N,4,circlerad,black,0.8,1
D22P,9,circlerad,black,0.8,1
D22S,11,circlerad,black,0.8,1
D22V,5,circlerad,black,0.8,1
D22W,10,circlerad,black,0.8,1
D22X,19,circlerad,black,0.8,1
D23A,7,circlerad,black,0.8,1
D23B,3,circlerad,black,0.8,1
D23C,3,circlerad,black,0.8,1
D23G,7,circlerad,black,0.8,1
D23I,4,circlerad,black,0.8,1
D23J,9,circlerad,black,0.8,1
D23L,8,circlerad,black,0.8,1
D23M,1,circlerad,black,0.8,1
D23N,10,circlerad,black,0.8,1
D23P,3,circlerad,black,0.8,1
D24A,12,circlerad,black,0.8,1
D24F,9,circlerad,black,0.8,1
D30B,4,circlerad,black,0.8,1
D30D,6,circlerad,black,0.8,1
D30E,8,circlerad,black,0.8,1
D30G,2,circlerad,black,0.8,1
D30I,5,circlerad,black,0.8,1
D30J,2,circlerad,black,0.8,1
D30K,7,circlerad,black,0.8,1
D30Q,3,circlerad,black,0.8,1
D30R,1,circlerad,black,0.8,1
D30S,2,circlerad,black,0.8,1
D30T,3,circlerad,black,0.8,1
D30V,2,circlerad,black,0.8,1
D30W,8,circlerad,black,0.8,1
D30X,3,circlerad,black,0.8,1
D30Y,1,circlerad,black,0.8,1
D31A,8,circlerad,black,0.8,1
D31B,5,circlerad,black,0.8,1
D31C,38,circlerad,black,0.8,1
D31D,20,circlerad,black,0.8,1
D31F,2,circlerad,black,0.8,1
D31G,8,circlerad,black,0.8,1
D31H,6,circlerad,black,0.8,1
D31L,1,circlerad,black,0.8,1
D32B,2,circlerad,black,0.8,1
D40A,14,circlerad,black,0.8,1
D40B,13,circlerad,black,0.8,1
D40G,8,circlerad,black,0.8,1
D40K,4,circlerad,black,0.8,1
D40L,4,circlerad,black,0.8,1
D40R,4,circlerad,black,0.8,1
F50M,2,circlerad,black,0.8,1
F50S,2,circlerad,black,0.8,1
F50X,1,circlerad,black,0.8,1
F50Y,1,circlerad,black,0.8,1
F52K,2,circlerad,black,0.8,1
F60C,1,circlerad,black,0.8,1
F60I,2,circlerad,black,0.8,1
F60M,5,circlerad,black,0.8,1
F60U,1,circlerad,black,0.8,1
F60X,1,circlerad,black,0.8,1
F61E,6,circlerad,black,0.8,1
F61J,4,circlerad,black,0.8,1
F61P,2,circlerad,black,0.8,1
F62F,2,circlerad,black,0.8,1
F62H,1,circlerad,black,0.8,1
F62J,3,circlerad,black,0.8,1
F62M,1,circlerad,black,0.8,1
F62N,5,circlerad,black,0.8,1
F62P,1,circlerad,black,0.8,1
F62U,1,circlerad,black,0.8,1
F63K,5,circlerad,black,0.8,1
F63L,4,circlerad,black,0.8,1
F63M,1,circlerad,black,0.8,1
F63N,3,circlerad,black,0.8,1
F63Z,1,circlerad,black,0.8,1
F70E,1,circlerad,black,0.8,1
F70I,1,circlerad,black,0.8,1
F70K,2,circlerad,black,0.8,1
F70X,1,circlerad,black,0.8,1
F71C,1,circlerad,black,0.8,1
F71H,1,circlerad,black,0.8,1
F71M,2,circlerad,black,0.8,1
F71P,1,circlerad,black,0.8,1
F71Q,1,circlerad,black,0.8,1
