gr,freq,shape,colour,opacity,size
C52Q,3,circle,black,0.8,1
C53A,1,circle,black,0.8,1
C54A,1,circle,black,0.8,1
C54I,1,circle,black,0.8,1
C54J,1,circle,black,0.8,1
C54P,1,circle,black,0.8,1
C54R,1,circle,black,0.8,1
C54U,1,circle,black,0.8,1
C54V,1,circle,black,0.8,1
C54W,1,circle,black,0.8,1
C54Y,1,circle,black,0.8,1
C55C,2,circle,black,0.8,1
C55F,1,circle,black,0.8,1
C55G,1,circle,black,0.8,1
C60H,1,circle,black,0.8,1
C60P,1,circle,black,0.8,1
C60R,3,circle,black,0.8,1
C60S,8,circle,black,0.8,1
C61K,1,circle,black,0.8,1
C61U,2,circle,black,0.8,1
C61Z,2,circle,black,0.8,1
C62A,1,circle,black,0.8,1
C62C,1,circle,black,0.8,1
C62J,1,circle,black,0.8,1
C62Q,5,circle,black,0.8,1
C62R,1,circle,black,0.8,1
C62S,1,circle,black,0.8,1
C62W,1,circle,black,0.8,1
C62X,1,circle,black,0.8,1
C62Z,2,circle,black,0.8,1
C63E,2,circle,black,0.8,1
C63K,1,circle,black,0.8,1
C63R,1,circle,black,0.8,1
C63T,3,circle,black,0.8,1
C63U,3,circle,black,0.8,1
C63V,3,circle,black,0.8,1
C63W,1,circle,black,0.8,1
C63X,4,circle,black,0.8,1
C64H,1,circle,black,0.8,1
C64I,1,circle,black,0.8,1
C64K,1,circle,black,0.8,1
C64W,1,circle,black,0.8,1
C70C,2,circle,black,0.8,1
C70D,2,circle,black,0.8,1
C70F,1,circle,black,0.8,1
C70I,3,circle,black,0.8,1
C70N,3,circle,black,0.8,1
C70S,3,circle,black,0.8,1
C70W,5,circle,black,0.8,1
C71C,4,circle,black,0.8,1
C71F,2,circle,black,0.8,1
C71M,1,circle,black,0.8,1
C72A,1,circle,black,0.8,1
C72H,4,circle,black,0.8,1
C72I,1,circle,black,0.8,1
C72S,1,circle,black,0.8,1
C72Z,3,circle,black,0.8,1
C73C,1,circle,black,0.8,1
C73D,2,circle,black,0.8,1
C73G,1,circle,black,0.8,1
C73H,7,circle,black,0.8,1
C73I,3,circle,black,0.8,1
C73M,4,circle,black,0.8,1
C73S,1,circle,black,0.8,1
C73V,1,circle,black,0.8,1
C80F,1,circle,black,0.8,1
C80G,4,circle,black,0.8,1
C80H,1,circle,black,0.8,1
C80K,1,circle,black,0.8,1
C80M,2,circle,black,0.8,1
C80S,1,circle,black,0.8,1
C80T,4,circle,black,0.8,1
C80W,1,circle,black,0.8,1
C80X,4,circle,black,0.8,1
C81A,7,circle,black,0.8,1
C81B,1,circle,black,0.8,1
C81C,5,circle,black,0.8,1
C81D,3,circle,black,0.8,1
C81H,8,circle,black,0.8,1
C81I,1,circle,black,0.8,1
C81J,2,circle,black,0.8,1
C81L,1,circle,black,0.8,1
C81M,1,circle,black,0.8,1
C81N,1,circle,black,0.8,1
C81P,1,circle,black,0.8,1
C81W,5,circle,black,0.8,1
C81X,3,circle,black,0.8,1
C81Z,2,circle,black,0.8,1
C82C,1,circle,black,0.8,1
C82E,3,circle,black,0.8,1
C82G,1,circle,black,0.8,1
C82K,1,circle,black,0.8,1
C82U,3,circle,black,0.8,1
C82X,1,circle,black,0.8,1
C82Z,1,circle,black,0.8,1
C83C,7,circle,black,0.8,1
C83D,1,circle,black,0.8,1
C83J,2,circle,black,0.8,1
C83K,8,circle,black,0.8,1
C83L,2,circle,black,0.8,1
C83P,2,circle,black,0.8,1
C83Q,1,circle,black,0.8,1
C83T,1,circle,black,0.8,1
C83U,2,circle,black,0.8,1
C83W,1,circle,black,0.8,1
C83Z,1,circle,black,0.8,1
C84K,8,circle,black,0.8,1
C84Q,7,circle,black,0.8,1
C84V,5,circle,black,0.8,1
C90F,1,circle,black,0.8,1
C90K,5,circle,black,0.8,1
C90L,1,circle,black,0.8,1
C90S,9,circle,black,0.8,1
C90T,2,circle,black,0.8,1
C90W,4,circle,black,0.8,1
C90Y,1,circle,black,0.8,1
C91D,3,circle,black,0.8,1
C91E,2,circle,black,0.8,1
C91F,2,circle,black,0.8,1
C91G,1,circle,black,0.8,1
C91H,2,circle,black,0.8,1
C91P,2,circle,black,0.8,1
C91S,2,circle,black,0.8,1
C91T,3,circle,black,0.8,1
C91X,5,circle,black,0.8,1
C91Y,1,circle,black,0.8,1
C92A,2,circle,black,0.8,1
C92B,2,circle,black,0.8,1
C92I,2,circle,black,0.8,1
C92M,2,circle,black,0.8,1
C92P,2,circle,black,0.8,1
C92W,2,circle,black,0.8,1
C92X,5,circle,black,0.8,1
C92Y,2,circle,black,0.8,1
C93A,1,circle,black,0.8,1
C93G,2,circle,black,0.8,1
C93K,3,circle,black,0.8,1
C93L,4,circle,black,0.8,1
C93M,2,circle,black,0.8,1
C93N,1,circle,black,0.8,1
C93P,1,circle,black,0.8,1
C93Q,1,circle,black,0.8,1
C93S,1,circle,black,0.8,1
C93V,1,circle,black,0.8,1
C94A,2,circle,black,0.8,1
C94F,1,circle,black,0.8,1
C94G,8,circle,black,0.8,1
C94K,3,circle,black,0.8,1
C94L,1,circle,black,0.8,1
C94M,3,circle,black,0.8,1
C94R,1,circle,black,0.8,1
C94S,2,circle,black,0.8,1
C94V,1,circle,black,0.8,1
C94X,3,circle,black,0.8,1
D00A,1,circle,black,0.8,1
D00K,2,circle,black,0.8,1
D00M,3,circle,black,0.8,1
D00N,5,circle,black,0.8,1
D00P,4,circle,black,0.8,1
D00T,2,circle,black,0.8,1
D00Z,2,circle,black,0.8,1
D01D,5,circle,black,0.8,1
D01K,3,circle,black,0.8,1
D01L,2,circle,black,0.8,1
D01M,1,circle,black,0.8,1
D01N,2,circle,black,0.8,1
D01T,1,circle,black,0.8,1
D01Z,2,circle,black,0.8,1
D02B,2,circle,black,0.8,1
D02H,2,circle,black,0.8,1
D02M,2,circle,black,0.8,1
D02R,2,circle,black,0.8,1
D02S,2,circle,black,0.8,1
D02T,1,circle,black,0.8,1
D02U,1,circle,black,0.8,1
D02W,3,circle,black,0.8,1
D02Y,2,circle,black,0.8,1
D02Z,3,circle,black,0.8,1
D03D,2,circle,black,0.8,1
D03F,2,circle,black,0.8,1
D03L,1,circle,black,0.8,1
D03P,1,circle,black,0.8,1
D03R,5,circle,black,0.8,1
D03T,1,circle,black,0.8,1
D03X,1,circle,black,0.8,1
D03Z,3,circle,black,0.8,1
D04B,14,circle,black,0.8,1
D04C,5,circle,black,0.8,1
D04G,1,circle,black,0.8,1
D04H,12,circle,black,0.8,1
D04Q,2,circle,black,0.8,1
D04R,1,circle,black,0.8,1
D04S,1,circle,black,0.8,1
D04V,1,circle,black,0.8,1
D04W,7,circle,black,0.8,1
D05V,5,circle,black,0.8,1
D10B,1,circle,black,0.8,1
D10C,1,circle,black,0.8,1
D10H,6,circle,black,0.8,1
D10M,1,circle,black,0.8,1
D10N,4,circle,black,0.8,1
D10T,1,circle,black,0.8,1
D10U,1,circle,black,0.8,1
D10W,2,circle,black,0.8,1
D11A,2,circle,black,0.8,1
D11B,2,circle,black,0.8,1
D11I,1,circle,black,0.8,1
D11J,6,circle,black,0.8,1
D11L,1,circle,black,0.8,1
D11M,3,circle,black,0.8,1
D11N,1,circle,black,0.8,1
D11P,2,circle,black,0.8,1
D11Q,3,circle,black,0.8,1
D11T,4,circle,black,0.8,1
D11U,7,circle,black,0.8,1
D11W,4,circle,black,0.8,1
D11Y,1,circle,black,0.8,1
D11Z,4,circle,black,0.8,1
D12G,1,circle,black,0.8,1
D12K,2,circle,black,0.8,1
D12N,1,circle,black,0.8,1
D12U,1,circle,black,0.8,1
D12V,1,circle,black,0.8,1
D12W,2,circle,black,0.8,1
D12Z,6,circle,black,0.8,1
D13E,1,circle,black,0.8,1
D13G,1,circle,black,0.8,1
D13H,3,circle,black,0.8,1
D13I,1,circle,black,0.8,1
D13J,1,circle,black,0.8,1
D13M,3,circle,black,0.8,1
D13N,2,circle,black,0.8,1
D13V,1,circle,black,0.8,1
D14A,16,circle,black,0.8,1
D14F,5,circle,black,0.8,1
D14P,13,circle,black,0.8,1
D14Q,5,circle,black,0.8,1
D14R,3,circle,black,0.8,1
D14V,7,circle,black,0.8,1
D14W,25,circle,black,0.8,1
D15A,8,circle,black,0.8,1
D15K,7,circle,black,0.8,1
D20C,2,circle,black,0.8,1
D20F,2,circle,black,0.8,1
D20I,1,circle,black,0.8,1
D20T,2,circle,black,0.8,1
D20U,1,circle,black,0.8,1
D20V,2,circle,black,0.8,1
D20Z,3,circle,black,0.8,1
D21F,1,circle,black,0.8,1
D21G,1,circle,black,0.8,1
D21N,2,circle,black,0.8,1
D21S,2,circle,black,0.8,1
D21U,8,circle,black,0.8,1
D21X,5,circle,black,0.8,1
D21Y,1,circle,black,0.8,1
D21Z,3,circle,black,0.8,1
D22E,2,circle,black,0.8,1
D22F,1,circle,black,0.8,1
D22G,1,circle,black,0.8,1
D22I,1,circle,black,0.8,1
D22J,2,circle,black,0.8,1
D22M,1,circle,black,0.8,1
D22N,5,circle,black,0.8,1
D22P,10,circle,black,0.8,1
D22S,5,circle,black,0.8,1
D22V,3,circle,black,0.8,1
D22W,6,circle,black,0.8,1
D22X,6,circle,black,0.8,1
D23A,4,circle,black,0.8,1
D23B,1,circle,black,0.8,1
D23C,4,circle,black,0.8,1
D23D,1,circle,black,0.8,1
D23G,2,circle,black,0.8,1
D23J,3,circle,black,0.8,1
D23L,3,circle,black,0.8,1
D23N,3,circle,black,0.8,1
D24A,4,circle,black,0.8,1
D24F,8,circle,black,0.8,1
D30B,4,circle,black,0.8,1
D30D,3,circle,black,0.8,1
D30E,4,circle,black,0.8,1
D30I,2,circle,black,0.8,1
D30J,1,circle,black,0.8,1
D30K,3,circle,black,0.8,1
D30Q,1,circle,black,0.8,1
D30R,3,circle,black,0.8,1
D30S,2,circle,black,0.8,1
D30T,2,circle,black,0.8,1
D30V,1,circle,black,0.8,1
D30W,8,circle,black,0.8,1
D30X,2,circle,black,0.8,1
D31A,7,circle,black,0.8,1
D31B,6,circle,black,0.8,1
D31C,9,circle,black,0.8,1
D31D,6,circle,black,0.8,1
D31H,5,circle,black,0.8,1
D31L,1,circle,black,0.8,1
D32B,2,circle,black,0.8,1
D40A,8,circle,black,0.8,1
D40B,13,circle,black,0.8,1
D40G,7,circle,black,0.8,1
D40K,3,circle,black,0.8,1
D40L,1,circle,black,0.8,1
D40R,2,circle,black,0.8,1
F50M,1,circle,black,0.8,1
F50S,3,circle,black,0.8,1
F50U,1,circle,black,0.8,1
F50X,1,circle,black,0.8,1
F52R,2,circle,black,0.8,1
F60I,2,circle,black,0.8,1
F60M,1,circle,black,0.8,1
F60Q,1,circle,black,0.8,1
F60U,1,circle,black,0.8,1
F60X,1,circle,black,0.8,1
F60Z,1,circle,black,0.8,1
F61E,5,circle,black,0.8,1
F61J,2,circle,black,0.8,1
F61P,2,circle,black,0.8,1
F62A,1,circle,black,0.8,1
F62F,1,circle,black,0.8,1
F62H,1,circle,black,0.8,1
F62J,4,circle,black,0.8,1
F62M,1,circle,black,0.8,1
F62N,2,circle,black,0.8,1
F62T,2,circle,black,0.8,1
F63K,5,circle,black,0.8,1
F63L,3,circle,black,0.8,1
F63M,4,circle,black,0.8,1
F63N,3,circle,black,0.8,1
F63R,1,circle,black,0.8,1
F63Z,1,circle,black,0.8,1
F70I,1,circle,black,0.8,1
F70K,2,circle,black,0.8,1
F70Q,2,circle,black,0.8,1
F70T,1,circle,black,0.8,1
F70X,1,circle,black,0.8,1
F71C,1,circle,black,0.8,1
F71E,1,circle,black,0.8,1
F71Q,1,circle,black,0.8,1
F71U,1,circle,black,0.8,1
F71Z,1,circle,black,0.8,1
F72I,1,circle,black,0.8,1
F72J,2,circle,black,0.8,1
F72L,1,circle,black,0.8,1
F72P,1,circle,black,0.8,1
F72T,1,circle,black,0.8,1
F72W,2,circle,black,0.8,1
F73B,1,circle,black,0.8,1
F73C,1,circle,black,0.8,1
F73V,1,circle,black,0.8,1
F74W,1,circle,black,0.8,1
F80E,3,circle,black,0.8,1
F80F,2,circle,black,0.8,1
F80N,1,circle,black,0.8,1
F81C,3,circle,black,0.8,1
F81I,1,circle,black,0.8,1
F81S,1,circle,black,0.8,1
F82H,1,circle,black,0.8,1
F82I,1,circle,black,0.8,1
F82J,1,circle,black,0.8,1
F82W,1,circle,black,0.8,1
F83A,1,circle,black,0.8,1
F83I,1,circle,black,0.8,1
F83M,1,circle,black,0.8,1
F83R,1,circle,black,0.8,1
F84A,2,circle,black,0.8,1
F84B,1,circle,black,0.8,1
F84L,3,circle,black,0.8,1
F84W,1,circle,black,0.8,1
F90Q,2,circle,black,0.8,1
F90Z,2,circle,black,0.8,1
F91Y,3,circle,black,0.8,1
F92B,1,circle,black,0.8,1
F92K,1,circle,black,0.8,1
F92P,1,circle,black,0.8,1
F92Q,4,circle,black,0.8,1
F92R,1,circle,black,0.8,1
F92V,1,circle,black,0.8,1
F93H,1,circle,black,0.8,1
F93Z,2,circle,black,0.8,1
F94F,1,circle,black,0.8,1
F94V,2,circle,black,0.8,1
G00K,3,circle,black,0.8,1
G00Q,2,circle,black,0.8,1
G00V,3,circle,black,0.8,1
G00W,2,circle,black,0.8,1
G01E,1,circle,black,0.8,1
G02A,1,circle,black,0.8,1
G02C,1,circle,black,0.8,1
G02J,2,circle,black,0.8,1
G02M,1,circle,black,0.8,1
G02S,1,circle,black,0.8,1
G02W,4,circle,black,0.8,1
G03A,1,circle,black,0.8,1
G03W,2,circle,black,0.8,1
G04A,1,circle,black,0.8,1
G04F,1,circle,black,0.8,1
G04K,2,circle,black,0.8,1
G04Q,1,circle,black,0.8,1
G04V,1,circle,black,0.8,1
G10A,2,circle,black,0.8,1
G10F,1,circle,black,0.8,1
G10M,1,circle,black,0.8,1
G10X,1,circle,black,0.8,1
G11M,2,circle,black,0.8,1
G11N,3,circle,black,0.8,1
G12B,1,circle,black,0.8,1
G12H,1,circle,black,0.8,1
G12J,3,circle,black,0.8,1
G12P,5,circle,black,0.8,1
G12Y,1,circle,black,0.8,1
G13C,2,circle,black,0.8,1
G13E,4,circle,black,0.8,1
G13U,1,circle,black,0.8,1
G14A,2,circle,black,0.8,1
G14F,1,circle,black,0.8,1
G20B,1,circle,black,0.8,1
G20C,3,circle,black,0.8,1
G20F,1,circle,black,0.8,1
G20H,2,circle,black,0.8,1
G20J,2,circle,black,0.8,1
G20K,1,circle,black,0.8,1
G20L,1,circle,black,0.8,1
G20Q,1,circle,black,0.8,1
G20S,1,circle,black,0.8,1
G20T,1,circle,black,0.8,1
G20V,5,circle,black,0.8,1
G20W,4,circle,black,0.8,1
G21H,1,circle,black,0.8,1
G21I,2,circle,black,0.8,1
G21L,1,circle,black,0.8,1
G21P,1,circle,black,0.8,1
G21S,2,circle,black,0.8,1
G22F,3,circle,black,0.8,1
G22G,2,circle,black,0.8,1
G22K,2,circle,black,0.8,1
G22P,1,circle,black,0.8,1
G22T,2,circle,black,0.8,1
G22V,6,circle,black,0.8,1
G22W,1,circle,black,0.8,1
G22Y,2,circle,black,0.8,1
G22Z,2,circle,black,0.8,1
G23B,2,circle,black,0.8,1
G23D,4,circle,black,0.8,1
G23V,3,circle,black,0.8,1
G23W,1,circle,black,0.8,1
G30A,1,circle,black,0.8,1
G30B,3,circle,black,0.8,1
G30C,1,circle,black,0.8,1
G30K,1,circle,black,0.8,1
G30R,1,circle,black,0.8,1
G30W,1,circle,black,0.8,1
G30Z,2,circle,black,0.8,1
G31A,4,circle,black,0.8,1
G31Q,2,circle,black,0.8,1
G31X,6,circle,black,0.8,1
G32A,6,circle,black,0.8,1
G32B,1,circle,black,0.8,1
G32G,1,circle,black,0.8,1
G32H,1,circle,black,0.8,1
G32I,1,circle,black,0.8,1
G32J,3,circle,black,0.8,1
G32M,2,circle,black,0.8,1
G32N,1,circle,black,0.8,1
G32P,2,circle,black,0.8,1
G32S,2,circle,black,0.8,1
G32U,1,circle,black,0.8,1
G32W,3,circle,black,0.8,1
G32X,2,circle,black,0.8,1
G32Y,4,circle,black,0.8,1
G32Z,2,circle,black,0.8,1
G33A,2,circle,black,0.8,1
G33B,1,circle,black,0.8,1
G33C,1,circle,black,0.8,1
G33E,2,circle,black,0.8,1
G33F,1,circle,black,0.8,1
G33G,2,circle,black,0.8,1
G33I,2,circle,black,0.8,1
G33J,5,circle,black,0.8,1
G33K,2,circle,black,0.8,1
G33L,1,circle,black,0.8,1
G33M,1,circle,black,0.8,1
G33N,2,circle,black,0.8,1
G33R,2,circle,black,0.8,1
G33S,3,circle,black,0.8,1
G33V,2,circle,black,0.8,1
G33X,1,circle,black,0.8,1
G33Z,2,circle,black,0.8,1
G40A,2,circle,black,0.8,1
G40E,1,circle,black,0.8,1
G40F,1,circle,black,0.8,1
G40H,1,circle,black,0.8,1
G40I,2,circle,black,0.8,1
G40J,2,circle,black,0.8,1
G40L,2,circle,black,0.8,1
G40M,4,circle,black,0.8,1
G40Q,1,circle,black,0.8,1
G40R,2,circle,black,0.8,1
G40S,2,circle,black,0.8,1
G40T,2,circle,black,0.8,1
G40W,2,circle,black,0.8,1
G40Z,3,circle,black,0.8,1
G41C,4,circle,black,0.8,1
G41D,3,circle,black,0.8,1
G41E,1,circle,black,0.8,1
G41F,1,circle,black,0.8,1
G41J,1,circle,black,0.8,1
G41K,1,circle,black,0.8,1
G41M,3,circle,black,0.8,1
G41N,1,circle,black,0.8,1
G41V,1,circle,black,0.8,1
G41Y,2,circle,black,0.8,1
G42B,2,circle,black,0.8,1
G42E,2,circle,black,0.8,1
G42G,1,circle,black,0.8,1
G42H,2,circle,black,0.8,1
G42I,2,circle,black,0.8,1
G42J,1,circle,black,0.8,1
G42L,2,circle,black,0.8,1
G42M,2,circle,black,0.8,1
G42P,3,circle,black,0.8,1
G42U,2,circle,black,0.8,1
G43A,1,circle,black,0.8,1
G43B,1,circle,black,0.8,1
G43C,1,circle,black,0.8,1
G43D,1,circle,black,0.8,1
G43H,2,circle,black,0.8,1
G43K,2,circle,black,0.8,1
G43L,3,circle,black,0.8,1
G43M,2,circle,black,0.8,1
G43Q,2,circle,black,0.8,1
G43W,3,circle,black,0.8,1
G43X,7,circle,black,0.8,1
G47Z,4,circle,black,0.8,1
G48V,4,circle,black,0.8,1
G48W,4,circle,black,0.8,1
G50B,1,circle,black,0.8,1
G50D,2,circle,black,0.8,1
G50E,2,circle,black,0.8,1
G50J,1,circle,black,0.8,1
G50N,1,circle,black,0.8,1
G50P,1,circle,black,0.8,1
G50Q,1,circle,black,0.8,1
G50R,1,circle,black,0.8,1
G50V,1,circle,black,0.8,1
G50X,1,circle,black,0.8,1
G50Z,3,circle,black,0.8,1
G51B,2,circle,black,0.8,1
G51C,1,circle,black,0.8,1
G51D,2,circle,black,0.8,1
G51E,2,circle,black,0.8,1
G51F,1,circle,black,0.8,1
G51Q,2,circle,black,0.8,1
G51V,2,circle,black,0.8,1
G51W,2,circle,black,0.8,1
G51Z,2,circle,black,0.8,1
G52C,2,circle,black,0.8,1
G52G,2,circle,black,0.8,1
G52H,2,circle,black,0.8,1
G52I,2,circle,black,0.8,1
G52K,2,circle,black,0.8,1
G52M,3,circle,black,0.8,1
G52N,1,circle,black,0.8,1
G52P,2,circle,black,0.8,1
G52R,1,circle,black,0.8,1
G52W,2,circle,black,0.8,1
G52Y,2,circle,black,0.8,1
G52Z,4,circle,black,0.8,1
G53A,2,circle,black,0.8,1
G53B,1,circle,black,0.8,1
G53D,2,circle,black,0.8,1
G53F,1,circle,black,0.8,1
G53G,2,circle,black,0.8,1
G53H,4,circle,black,0.8,1
G53L,2,circle,black,0.8,1
G53M,4,circle,black,0.8,1
G53R,3,circle,black,0.8,1
G53S,2,circle,black,0.8,1
G53T,4,circle,black,0.8,1
G53V,2,circle,black,0.8,1
G53W,1,circle,black,0.8,1
G54M,2,circle,black,0.8,1
G54R,1,circle,black,0.8,1
G54S,16,circle,black,0.8,1
G54T,1,circle,black,0.8,1
G54V,3,circle,black,0.8,1
G54W,4,circle,black,0.8,1
G54X,4,circle,black,0.8,1
G54Y,6,circle,black,0.8,1
G54Z,2,circle,black,0.8,1
G55R,4,circle,black,0.8,1
G55S,2,circle,black,0.8,1
G57Y,2,circle,black,0.8,1
G57Z,3,circle,black,0.8,1
G58H,3,circle,black,0.8,1
G58P,4,circle,black,0.8,1
G58Z,1,circle,black,0.8,1
G59Q,1,circle,black,0.8,1
G60B,1,circle,black,0.8,1
G60D,2,circle,black,0.8,1
G60E,1,circle,black,0.8,1
G60F,3,circle,black,0.8,1
G60H,2,circle,black,0.8,1
G60I,1,circle,black,0.8,1
G60J,1,circle,black,0.8,1
G60K,2,circle,black,0.8,1
G60R,1,circle,black,0.8,1
G60S,1,circle,black,0.8,1
G60T,2,circle,black,0.8,1
G60U,1,circle,black,0.8,1
G60W,2,circle,black,0.8,1
G60X,1,circle,black,0.8,1
G60Z,1,circle,black,0.8,1
G61A,1,circle,black,0.8,1
