gr,freq,shape,colour,opacity,size
ND27,5,circlerad,black,0.8,1
ND28,3,circlerad,black,0.8,1
ND29,6,circlerad,black,0.8,1
ND33,1,circlerad,black,0.8,1
ND34,9,circlerad,black,0.8,1
ND35,10,circlerad,black,0.8,1
ND36,5,circlerad,black,0.8,1
ND37,8,circlerad,black,0.8,1
ND38,3,circlerad,black,0.8,1
ND39,15,circlerad,black,0.8,1
ND47,1,circlerad,black,0.8,1
ND48,9,circlerad,black,0.8,1
ND49,13,circlerad,black,0.8,1
ND59,2,circlerad,black,0.8,1
NF19,2,circlerad,black,0.8,1
NF60,8,circlerad,black,0.8,1
NF66,6,circlerad,black,0.8,1
NF67,1,circlerad,black,0.8,1
NF70,9,circlerad,black,0.8,1
NF71,16,circlerad,black,0.8,1
NF72,16,circlerad,black,0.8,1
NF73,15,circlerad,black,0.8,1
NF74,13,circlerad,black,0.8,1
NF75,7,circlerad,black,0.8,1
NF76,14,circlerad,black,0.8,1
NF77,10,circlerad,black,0.8,1
NF80,1,circlerad,black,0.8,1
NF81,5,circlerad,black,0.8,1
NF82,4,circlerad,black,0.8,1
NF83,7,circlerad,black,0.8,1
NF84,13,circlerad,black,0.8,1
NF85,16,circlerad,black,0.8,1
NF86,13,circlerad,black,0.8,1
NF87,15,circlerad,black,0.8,1
NF88,3,circlerad,black,0.8,1
NF95,1,circlerad,black,0.8,1
NF96,7,circlerad,black,0.8,1
NF97,8,circlerad,black,0.8,1
NF98,9,circlerad,black,0.8,1
NF99,3,circlerad,black,0.8,1
NG07,1,circlerad,black,0.8,1
NG08,9,circlerad,black,0.8,1
NG09,7,circlerad,black,0.8,1
NG14,13,circlerad,black,0.8,1
NG15,7,circlerad,black,0.8,1
NG18,1,circlerad,black,0.8,1
NG19,13,circlerad,black,0.8,1
NG20,7,circlerad,black,0.8,1
NG23,2,circlerad,black,0.8,1
NG24,15,circlerad,black,0.8,1
NG25,19,circlerad,black,0.8,1
NG26,5,circlerad,black,0.8,1
NG29,5,circlerad,black,0.8,1
NG30,9,circlerad,black,0.8,1
NG31,2,circlerad,black,0.8,1
NG32,9,circlerad,black,0.8,1
NG33,23,circlerad,black,0.8,1
NG34,12,circlerad,black,0.8,1
NG35,16,circlerad,black,0.8,1
NG36,13,circlerad,black,0.8,1
NG37,4,circlerad,black,0.8,1
NG40,1,circlerad,black,0.8,1
NG41,9,circlerad,black,0.8,1
NG42,3,circlerad,black,0.8,1
NG43,13,circlerad,black,0.8,1
NG44,17,circlerad,black,0.8,1
NG45,9,circlerad,black,0.8,1
NG46,16,circlerad,black,0.8,1
NG47,13,circlerad,black,0.8,1
NG49,3,circlerad,black,0.8,1
NG50,9,circlerad,black,0.8,1
NG51,18,circlerad,black,0.8,1
NG52,13,circlerad,black,0.8,1
NG53,20,circlerad,black,0.8,1
NG54,19,circlerad,black,0.8,1
NG55,11,circlerad,black,0.8,1
NG56,5,circlerad,black,0.8,1
NG60,11,circlerad,black,0.8,1
NG61,21,circlerad,black,0.8,1
NG62,17,circlerad,black,0.8,1
NG63,8,circlerad,black,0.8,1
NG64,3,circlerad,black,0.8,1
NG65,7,circlerad,black,0.8,1
NG66,1,circlerad,black,0.8,1
NG70,9,circlerad,black,0.8,1
NG71,7,circlerad,black,0.8,1
NG72,11,circlerad,black,0.8,1
NG73,5,circlerad,black,0.8,1
NG74,4,circlerad,black,0.8,1
NG75,5,circlerad,black,0.8,1
NG76,6,circlerad,black,0.8,1
NG77,4,circlerad,black,0.8,1
NG78,2,circlerad,black,0.8,1
NG80,1,circlerad,black,0.8,1
NG81,7,circlerad,black,0.8,1
NG82,10,circlerad,black,0.8,1
NG83,8,circlerad,black,0.8,1
NG84,4,circlerad,black,0.8,1
NG85,10,circlerad,black,0.8,1
NG86,1,circlerad,black,0.8,1
NG87,1,circlerad,black,0.8,1
NG88,7,circlerad,black,0.8,1
NG89,4,circlerad,black,0.8,1
NG90,4,circlerad,black,0.8,1
NG91,4,circlerad,black,0.8,1
NG92,6,circlerad,black,0.8,1
NG93,2,circlerad,black,0.8,1
NG94,4,circlerad,black,0.8,1
NG95,3,circlerad,black,0.8,1
NG96,1,circlerad,black,0.8,1
NG97,4,circlerad,black,0.8,1
NG98,2,circlerad,black,0.8,1
NG99,3,circlerad,black,0.8,1
NH00,4,circlerad,black,0.8,1
NH01,1,circlerad,black,0.8,1
NH02,3,circlerad,black,0.8,1
NH03,1,circlerad,black,0.8,1
NH04,1,circlerad,black,0.8,1
NH05,4,circlerad,black,0.8,1
NH06,4,circlerad,black,0.8,1
NH08,3,circlerad,black,0.8,1
NH09,3,circlerad,black,0.8,1
NH10,6,circlerad,black,0.8,1
NH11,2,circlerad,black,0.8,1
NH12,2,circlerad,black,0.8,1
NH13,4,circlerad,black,0.8,1
NH15,7,circlerad,black,0.8,1
NH17,2,circlerad,black,0.8,1
NH18,10,circlerad,black,0.8,1
NH19,4,circlerad,black,0.8,1
NH20,6,circlerad,black,0.8,1
NH21,4,circlerad,black,0.8,1
NH22,2,circlerad,black,0.8,1
NH23,4,circlerad,black,0.8,1
NH24,1,circlerad,black,0.8,1
NH25,8,circlerad,black,0.8,1
NH26,6,circlerad,black,0.8,1
NH27,3,circlerad,black,0.8,1
NH28,1,circlerad,black,0.8,1
NH29,2,circlerad,black,0.8,1
NH30,10,circlerad,black,0.8,1
NH31,6,circlerad,black,0.8,1
NH32,3,circlerad,black,0.8,1
NH33,6,circlerad,black,0.8,1
NH34,3,circlerad,black,0.8,1
NH35,7,circlerad,black,0.8,1
NH36,12,circlerad,black,0.8,1
NH37,9,circlerad,black,0.8,1
NH38,4,circlerad,black,0.8,1
NH39,3,circlerad,black,0.8,1
NH40,1,circlerad,black,0.8,1
NH41,9,circlerad,black,0.8,1
NH42,8,circlerad,black,0.8,1
NH43,7,circlerad,black,0.8,1
NH44,6,circlerad,black,0.8,1
NH45,19,circlerad,black,0.8,1
NH46,9,circlerad,black,0.8,1
NH47,1,circlerad,black,0.8,1
NH48,3,circlerad,black,0.8,1
NH49,7,circlerad,black,0.8,1
NH50,3,circlerad,black,0.8,1
NH51,9,circlerad,black,0.8,1
NH52,15,circlerad,black,0.8,1
NH53,13,circlerad,black,0.8,1
NH54,18,circlerad,black,0.8,1
NH55,24,circlerad,black,0.8,1
NH56,16,circlerad,black,0.8,1
NH57,9,circlerad,black,0.8,1
NH58,8,circlerad,black,0.8,1
NH59,13,circlerad,black,0.8,1
NH60,1,circlerad,black,0.8,1
NH61,2,circlerad,black,0.8,1
NH62,9,circlerad,black,0.8,1
NH63,15,circlerad,black,0.8,1
NH64,19,circlerad,black,0.8,1
NH65,23,circlerad,black,0.8,1
NH66,23,circlerad,black,0.8,1
NH67,21,circlerad,black,0.8,1
NH68,14,circlerad,black,0.8,1
NH69,12,circlerad,black,0.8,1
NH70,12,circlerad,black,0.8,1
NH71,4,circlerad,black,0.8,1
NH72,8,circlerad,black,0.8,1
NH73,7,circlerad,black,0.8,1
NH74,14,circlerad,black,0.8,1
NH75,14,circlerad,black,0.8,1
NH76,20,circlerad,black,0.8,1
NH77,22,circlerad,black,0.8,1
NH78,22,circlerad,black,0.8,1
NH79,20,circlerad,black,0.8,1
NH80,15,circlerad,black,0.8,1
NH81,9,circlerad,black,0.8,1
NH82,16,circlerad,black,0.8,1
NH83,5,circlerad,black,0.8,1
NH84,8,circlerad,black,0.8,1
NH85,16,circlerad,black,0.8,1
NH86,4,circlerad,black,0.8,1
NH87,20,circlerad,black,0.8,1
NH88,15,circlerad,black,0.8,1
NH89,5,circlerad,black,0.8,1
NH90,6,circlerad,black,0.8,1
NH91,20,circlerad,black,0.8,1
NH92,21,circlerad,black,0.8,1
NH93,12,circlerad,black,0.8,1
NH94,20,circlerad,black,0.8,1
NH95,19,circlerad,black,0.8,1
NH96,6,circlerad,black,0.8,1
NH97,1,circlerad,black,0.8,1
NH98,8,circlerad,black,0.8,1
NJ00,2,circlerad,black,0.8,1
NJ01,14,circlerad,black,0.8,1
NJ02,22,circlerad,black,0.8,1
NJ03,16,circlerad,black,0.8,1
NJ04,19,circlerad,black,0.8,1
NJ05,25,circlerad,black,0.8,1
NJ06,15,circlerad,black,0.8,1
NJ10,1,circlerad,black,0.8,1
NJ11,14,circlerad,black,0.8,1
NJ12,22,circlerad,black,0.8,1
NJ13,20,circlerad,black,0.8,1
NJ14,17,circlerad,black,0.8,1
NJ15,21,circlerad,black,0.8,1
NJ16,25,circlerad,black,0.8,1
NJ17,3,circlerad,black,0.8,1
NJ20,15,circlerad,black,0.8,1
NJ21,10,circlerad,black,0.8,1
NJ22,14,circlerad,black,0.8,1
NJ23,10,circlerad,black,0.8,1
NJ24,19,circlerad,black,0.8,1
NJ25,20,circlerad,black,0.8,1
NJ26,24,circlerad,black,0.8,1
NJ27,2,circlerad,black,0.8,1
NJ30,16,circlerad,black,0.8,1
NJ31,22,circlerad,black,0.8,1
NJ32,10,circlerad,black,0.8,1
NJ33,11,circlerad,black,0.8,1
NJ34,17,circlerad,black,0.8,1
NJ35,24,circlerad,black,0.8,1
NJ36,17,circlerad,black,0.8,1
NJ40,20,circlerad,black,0.8,1
NJ41,18,circlerad,black,0.8,1
NJ42,16,circlerad,black,0.8,1
NJ43,10,circlerad,black,0.8,1
NJ44,18,circlerad,black,0.8,1
NJ45,16,circlerad,black,0.8,1
NJ46,15,circlerad,black,0.8,1
NJ50,21,circlerad,black,0.8,1
NJ51,25,circlerad,black,0.8,1
NJ52,10,circlerad,black,0.8,1
NJ53,6,circlerad,black,0.8,1
NJ54,11,circlerad,black,0.8,1
NJ55,16,circlerad,black,0.8,1
NJ56,12,circlerad,black,0.8,1
NJ60,16,circlerad,black,0.8,1
NJ61,24,circlerad,black,0.8,1
NJ62,12,circlerad,black,0.8,1
NJ63,7,circlerad,black,0.8,1
NJ64,14,circlerad,black,0.8,1
NJ65,21,circlerad,black,0.8,1
NJ66,14,circlerad,black,0.8,1
NJ70,23,circlerad,black,0.8,1
NJ71,24,circlerad,black,0.8,1
NJ72,25,circlerad,black,0.8,1
NJ73,18,circlerad,black,0.8,1
NJ74,11,circlerad,black,0.8,1
NJ75,15,circlerad,black,0.8,1
NJ76,14,circlerad,black,0.8,1
NJ80,25,circlerad,black,0.8,1
NJ81,24,circlerad,black,0.8,1
NJ82,24,circlerad,black,0.8,1
NJ83,20,circlerad,black,0.8,1
NJ84,11,circlerad,black,0.8,1
NJ85,16,circlerad,black,0.8,1
NJ86,15,circlerad,black,0.8,1
NJ90,18,circlerad,black,0.8,1
NJ91,17,circlerad,black,0.8,1
NJ92,24,circlerad,black,0.8,1
NJ93,15,circlerad,black,0.8,1
NJ94,14,circlerad,black,0.8,1
NJ95,16,circlerad,black,0.8,1
NJ96,13,circlerad,black,0.8,1
NK02,6,circlerad,black,0.8,1
NK03,16,circlerad,black,0.8,1
NK04,19,circlerad,black,0.8,1
NK05,21,circlerad,black,0.8,1
NK06,11,circlerad,black,0.8,1
NK13,2,circlerad,black,0.8,1
NK14,8,circlerad,black,0.8,1
NK15,4,circlerad,black,0.8,1
NL58,1,circlerad,black,0.8,1
NL68,1,circlerad,black,0.8,1
NL69,12,circlerad,black,0.8,1
NL93,3,circlerad,black,0.8,1
NL94,17,circlerad,black,0.8,1
NM04,16,circlerad,black,0.8,1
NM05,2,circlerad,black,0.8,1
NM15,15,circlerad,black,0.8,1
NM19,1,circlerad,black,0.8,1
NM21,1,circlerad,black,0.8,1
NM22,7,circlerad,black,0.8,1
NM23,1,circlerad,black,0.8,1
NM24,5,circlerad,black,0.8,1
NM25,7,circlerad,black,0.8,1
NM26,9,circlerad,black,0.8,1
NM31,7,circlerad,black,0.8,1
NM32,14,circlerad,black,0.8,1
NM33,5,circlerad,black,0.8,1
NM34,14,circlerad,black,0.8,1
NM35,6,circlerad,black,0.8,1
NM37,1,circlerad,black,0.8,1
NM38,1,circlerad,black,0.8,1
NM39,5,circlerad,black,0.8,1
NM40,2,circlerad,black,0.8,1
NM41,4,circlerad,black,0.8,1
NM42,16,circlerad,black,0.8,1
NM43,17,circlerad,black,0.8,1
NM44,12,circlerad,black,0.8,1
NM45,15,circlerad,black,0.8,1
NM46,12,circlerad,black,0.8,1
NM47,5,circlerad,black,0.8,1
NM48,14,circlerad,black,0.8,1
NM49,5,circlerad,black,0.8,1
NM51,1,circlerad,black,0.8,1
NM52,16,circlerad,black,0.8,1
NM53,8,circlerad,black,0.8,1
NM54,13,circlerad,black,0.8,1
NM55,11,circlerad,black,0.8,1
NM56,15,circlerad,black,0.8,1
NM57,5,circlerad,black,0.8,1
NM59,1,circlerad,black,0.8,1
NM61,3,circlerad,black,0.8,1
NM62,13,circlerad,black,0.8,1
NM63,11,circlerad,black,0.8,1
NM64,14,circlerad,black,0.8,1
NM65,3,circlerad,black,0.8,1
NM66,13,circlerad,black,0.8,1
NM67,7,circlerad,black,0.8,1
NM68,8,circlerad,black,0.8,1
NM69,6,circlerad,black,0.8,1
NM70,16,circlerad,black,0.8,1
NM71,19,circlerad,black,0.8,1
NM72,7,circlerad,black,0.8,1
NM73,13,circlerad,black,0.8,1
NM74,1,circlerad,black,0.8,1
NM75,5,circlerad,black,0.8,1
NM76,7,circlerad,black,0.8,1
NM77,4,circlerad,black,0.8,1
NM78,6,circlerad,black,0.8,1
NM79,4,circlerad,black,0.8,1
NM80,17,circlerad,black,0.8,1
NM81,16,circlerad,black,0.8,1
NM82,25,circlerad,black,0.8,1
NM83,14,circlerad,black,0.8,1
NM84,11,circlerad,black,0.8,1
NM85,5,circlerad,black,0.8,1
NM86,7,circlerad,black,0.8,1
NM88,3,circlerad,black,0.8,1
NM89,3,circlerad,black,0.8,1
NM90,6,circlerad,black,0.8,1
NM91,10,circlerad,black,0.8,1
NM92,12,circlerad,black,0.8,1
NM93,19,circlerad,black,0.8,1
NM94,18,circlerad,black,0.8,1
NM95,14,circlerad,black,0.8,1
NM96,6,circlerad,black,0.8,1
NM97,2,circlerad,black,0.8,1
NM98,1,circlerad,black,0.8,1
NM99,1,circlerad,black,0.8,1
NN00,7,circlerad,black,0.8,1
NN01,8,circlerad,black,0.8,1
NN02,12,circlerad,black,0.8,1
NN03,8,circlerad,black,0.8,1
NN04,7,circlerad,black,0.8,1
NN05,12,circlerad,black,0.8,1
NN06,13,circlerad,black,0.8,1
NN07,15,circlerad,black,0.8,1
NN09,3,circlerad,black,0.8,1
NN10,12,circlerad,black,0.8,1
NN11,7,circlerad,black,0.8,1
NN12,14,circlerad,black,0.8,1
NN13,4,circlerad,black,0.8,1
NN14,2,circlerad,black,0.8,1
NN15,7,circlerad,black,0.8,1
NN16,12,circlerad,black,0.8,1
NN17,10,circlerad,black,0.8,1
NN18,10,circlerad,black,0.8,1
NN19,2,circlerad,black,0.8,1
NN20,12,circlerad,black,0.8,1
NN21,6,circlerad,black,0.8,1
NN22,5,circlerad,black,0.8,1
NN23,4,circlerad,black,0.8,1
NN24,3,circlerad,black,0.8,1
NN25,6,circlerad,black,0.8,1
NN27,1,circlerad,black,0.8,1
NN28,14,circlerad,black,0.8,1
NN29,7,circlerad,black,0.8,1
NN30,16,circlerad,black,0.8,1
NN31,14,circlerad,black,0.8,1
NN32,12,circlerad,black,0.8,1
NN33,5,circlerad,black,0.8,1
NN34,2,circlerad,black,0.8,1
NN35,3,circlerad,black,0.8,1
NN36,5,circlerad,black,0.8,1
NN37,5,circlerad,black,0.8,1
NN38,5,circlerad,black,0.8,1
NN39,4,circlerad,black,0.8,1
NN40,17,circlerad,black,0.8,1
NN41,10,circlerad,black,0.8,1
NN42,11,circlerad,black,0.8,1
NN43,5,circlerad,black,0.8,1
NN44,6,circlerad,black,0.8,1
NN45,11,circlerad,black,0.8,1
NN46,3,circlerad,black,0.8,1
NN47,1,circlerad,black,0.8,1
NN48,4,circlerad,black,0.8,1
NN49,1,circlerad,black,0.8,1
NN50,21,circlerad,black,0.8,1
NN51,16,circlerad,black,0.8,1
NN52,14,circlerad,black,0.8,1
NN53,12,circlerad,black,0.8,1
NN54,9,circlerad,black,0.8,1
NN55,11,circlerad,black,0.8,1
NN56,4,circlerad,black,0.8,1
NN57,4,circlerad,black,0.8,1
NN58,6,circlerad,black,0.8,1
NN59,8,circlerad,black,0.8,1
NN60,20,circlerad,black,0.8,1
NN61,9,circlerad,black,0.8,1
NN62,10,circlerad,black,0.8,1
NN63,12,circlerad,black,0.8,1
NN64,11,circlerad,black,0.8,1
NN65,7,circlerad,black,0.8,1
NN66,5,circlerad,black,0.8,1
NN67,8,circlerad,black,0.8,1
NN68,8,circlerad,black,0.8,1
NN69,15,circlerad,black,0.8,1
NN70,20,circlerad,black,0.8,1
NN71,13,circlerad,black,0.8,1
NN72,12,circlerad,black,0.8,1
NN73,8,circlerad,black,0.8,1
NN74,14,circlerad,black,0.8,1
NN75,7,circlerad,black,0.8,1
NN76,13,circlerad,black,0.8,1
NN77,8,circlerad,black,0.8,1
NN78,3,circlerad,black,0.8,1
NN79,11,circlerad,black,0.8,1
NN80,22,circlerad,black,0.8,1
NN81,21,circlerad,black,0.8,1
NN82,15,circlerad,black,0.8,1
NN83,13,circlerad,black,0.8,1
NN84,14,circlerad,black,0.8,1
NN85,14,circlerad,black,0.8,1
NN86,15,circlerad,black,0.8,1
NN87,5,circlerad,black,0.8,1
NN88,1,circlerad,black,0.8,1
NN89,8,circlerad,black,0.8,1
NN90,20,circlerad,black,0.8,1
NN91,22,circlerad,black,0.8,1
NN92,15,circlerad,black,0.8,1
NN93,13,circlerad,black,0.8,1
NN94,12,circlerad,black,0.8,1
NN95,19,circlerad,black,0.8,1
NN96,16,circlerad,black,0.8,1
NN97,9,circlerad,black,0.8,1
NN98,3,circlerad,black,0.8,1
NO00,22,circlerad,black,0.8,1
NO01,23,circlerad,black,0.8,1
NO02,21,circlerad,black,0.8,1
NO03,17,circlerad,black,0.8,1
NO04,20,circlerad,black,0.8,1
NO05,12,circlerad,black,0.8,1
NO06,15,circlerad,black,0.8,1
NO07,10,circlerad,black,0.8,1
NO08,9,circlerad,black,0.8,1
NO09,3,circlerad,black,0.8,1
NO10,17,circlerad,black,0.8,1
NO11,21,circlerad,black,0.8,1
NO12,19,circlerad,black,0.8,1
NO13,18,circlerad,black,0.8,1
NO14,17,circlerad,black,0.8,1
NO15,12,circlerad,black,0.8,1
NO16,14,circlerad,black,0.8,1
NO17,11,circlerad,black,0.8,1
NO18,7,circlerad,black,0.8,1
NO19,7,circlerad,black,0.8,1
NO20,14,circlerad,black,0.8,1
NO21,17,circlerad,black,0.8,1
NO22,19,circlerad,black,0.8,1
NO23,15,circlerad,black,0.8,1
NO24,17,circlerad,black,0.8,1
NO25,16,circlerad,black,0.8,1
NO26,6,circlerad,black,0.8,1
NO27,6,circlerad,black,0.8,1
NO28,1,circlerad,black,0.8,1
NO29,10,circlerad,black,0.8,1
NO30,13,circlerad,black,0.8,1
NO31,14,circlerad,black,0.8,1
NO32,16,circlerad,black,0.8,1
NO33,20,circlerad,black,0.8,1
NO34,12,circlerad,black,0.8,1
NO35,11,circlerad,black,0.8,1
NO36,12,circlerad,black,0.8,1
NO37,7,circlerad,black,0.8,1
NO38,2,circlerad,black,0.8,1
NO39,14,circlerad,black,0.8,1
NO40,14,circlerad,black,0.8,1
NO41,17,circlerad,black,0.8,1
NO42,16,circlerad,black,0.8,1
NO43,16,circlerad,black,0.8,1
NO44,7,circlerad,black,0.8,1
NO45,10,circlerad,black,0.8,1
NO46,11,circlerad,black,0.8,1
NO47,5,circlerad,black,0.8,1
NO48,5,circlerad,black,0.8,1
NO49,10,circlerad,black,0.8,1
NO50,12,circlerad,black,0.8,1
NO51,10,circlerad,black,0.8,1
NO52,2,circlerad,black,0.8,1
NO53,15,circlerad,black,0.8,1
NO54,12,circlerad,black,0.8,1
NO55,13,circlerad,black,0.8,1
NO56,13,circlerad,black,0.8,1
NO57,8,circlerad,black,0.8,1
NO58,1,circlerad,black,0.8,1
NO59,22,circlerad,black,0.8,1
NO60,2,circlerad,black,0.8,1
NO61,1,circlerad,black,0.8,1
NO63,3,circlerad,black,0.8,1
NO64,18,circlerad,black,0.8,1
NO65,17,circlerad,black,0.8,1
NO66,18,circlerad,black,0.8,1
NO67,10,circlerad,black,0.8,1
NO68,6,circlerad,black,0.8,1
NO69,22,circlerad,black,0.8,1
NO74,2,circlerad,black,0.8,1
NO75,7,circlerad,black,0.8,1
NO76,14,circlerad,black,0.8,1
NO77,14,circlerad,black,0.8,1
NO78,5,circlerad,black,0.8,1
NO79,19,circlerad,black,0.8,1
NO86,2,circlerad,black,0.8,1
NO87,16,circlerad,black,0.8,1
NO88,21,circlerad,black,0.8,1
NO89,24,circlerad,black,0.8,1
NO99,10,circlerad,black,0.8,1
NR15,5,circlerad,black,0.8,1
NR16,2,circlerad,black,0.8,1
NR24,3,circlerad,black,0.8,1
NR25,7,circlerad,black,0.8,1
NR26,14,circlerad,black,0.8,1
NR27,6,circlerad,black,0.8,1
NR34,12,circlerad,black,0.8,1
NR35,11,circlerad,black,0.8,1
NR36,13,circlerad,black,0.8,1
NR37,4,circlerad,black,0.8,1
NR38,7,circlerad,black,0.8,1
NR39,13,circlerad,black,0.8,1
NR44,5,circlerad,black,0.8,1
NR45,6,circlerad,black,0.8,1
NR46,12,circlerad,black,0.8,1
NR47,7,circlerad,black,0.8,1
NR49,5,circlerad,black,0.8,1
NR50,2,circlerad,black,0.8,1
NR51,4,circlerad,black,0.8,1
NR56,4,circlerad,black,0.8,1
NR57,7,circlerad,black,0.8,1
NR58,4,circlerad,black,0.8,1
NR59,1,circlerad,black,0.8,1
NR60,7,circlerad,black,0.8,1
NR61,13,circlerad,black,0.8,1
NR62,12,circlerad,black,0.8,1
NR63,7,circlerad,black,0.8,1
NR64,11,circlerad,black,0.8,1
NR65,4,circlerad,black,0.8,1
NR67,5,circlerad,black,0.8,1
NR68,5,circlerad,black,0.8,1
NR69,3,circlerad,black,0.8,1
NR70,4,circlerad,black,0.8,1
NR71,11,circlerad,black,0.8,1
NR72,12,circlerad,black,0.8,1
NR73,10,circlerad,black,0.8,1
NR74,6,circlerad,black,0.8,1
NR75,9,circlerad,black,0.8,1
NR76,10,circlerad,black,0.8,1
NR77,12,circlerad,black,0.8,1
NR78,14,circlerad,black,0.8,1
NR79,12,circlerad,black,0.8,1
NR82,2,circlerad,black,0.8,1
NR83,9,circlerad,black,0.8,1
NR84,11,circlerad,black,0.8,1
NR85,8,circlerad,black,0.8,1
NR86,9,circlerad,black,0.8,1
NR87,9,circlerad,black,0.8,1
NR88,9,circlerad,black,0.8,1
NR89,16,circlerad,black,0.8,1
NR92,21,circlerad,black,0.8,1
NR93,11,circlerad,black,0.8,1
NR94,6,circlerad,black,0.8,1
NR95,9,circlerad,black,0.8,1
NR96,10,circlerad,black,0.8,1
NR97,10,circlerad,black,0.8,1
NR98,10,circlerad,black,0.8,1
NR99,7,circlerad,black,0.8,1
NS00,1,circlerad,black,0.8,1
NS01,1,circlerad,black,0.8,1
NS02,14,circlerad,black,0.8,1
NS03,13,circlerad,black,0.8,1
NS04,7,circlerad,black,0.8,1
NS05,11,circlerad,black,0.8,1
NS06,23,circlerad,black,0.8,1
NS07,14,circlerad,black,0.8,1
NS08,7,circlerad,black,0.8,1
NS09,8,circlerad,black,0.8,1
NS10,4,circlerad,black,0.8,1
NS14,3,circlerad,black,0.8,1
NS15,18,circlerad,black,0.8,1
NS16,12,circlerad,black,0.8,1
NS17,6,circlerad,black,0.8,1
NS18,10,circlerad,black,0.8,1
NS19,6,circlerad,black,0.8,1
NS20,9,circlerad,black,0.8,1
NS21,7,circlerad,black,0.8,1
NS22,1,circlerad,black,0.8,1
NS23,1,circlerad,black,0.8,1
NS24,19,circlerad,black,0.8,1
NS25,15,circlerad,black,0.8,1
NS26,14,circlerad,black,0.8,1
NS27,19,circlerad,black,0.8,1
NS28,22,circlerad,black,0.8,1
NS29,11,circlerad,black,0.8,1
NS30,9,circlerad,black,0.8,1
NS31,9,circlerad,black,0.8,1
NS32,8,circlerad,black,0.8,1
NS33,15,circlerad,black,0.8,1
NS34,17,circlerad,black,0.8,1
NS35,22,circlerad,black,0.8,1
NS36,25,circlerad,black,0.8,1
NS37,24,circlerad,black,0.8,1
NS38,24,circlerad,black,0.8,1
NS39,15,circlerad,black,0.8,1
NS40,9,circlerad,black,0.8,1
NS41,10,circlerad,black,0.8,1
NS42,11,circlerad,black,0.8,1
NS43,7,circlerad,black,0.8,1
NS44,9,circlerad,black,0.8,1
NS45,21,circlerad,black,0.8,1
NS46,25,circlerad,black,0.8,1
NS47,24,circlerad,black,0.8,1
NS48,21,circlerad,black,0.8,1
NS49,13,circlerad,black,0.8,1
NS50,6,circlerad,black,0.8,1
NS51,4,circlerad,black,0.8,1
NS52,9,circlerad,black,0.8,1
NS53,7,circlerad,black,0.8,1
NS54,9,circlerad,black,0.8,1
NS55,25,circlerad,black,0.8,1
NS56,25,circlerad,black,0.8,1
NS57,25,circlerad,black,0.8,1
NS58,24,circlerad,black,0.8,1
NS59,21,circlerad,black,0.8,1
NS60,5,circlerad,black,0.8,1
NS61,7,circlerad,black,0.8,1
NS62,13,circlerad,black,0.8,1
NS63,15,circlerad,black,0.8,1
NS64,9,circlerad,black,0.8,1
NS65,22,circlerad,black,0.8,1
NS66,25,circlerad,black,0.8,1
NS67,24,circlerad,black,0.8,1
NS68,19,circlerad,black,0.8,1
NS69,22,circlerad,black,0.8,1
NS70,11,circlerad,black,0.8,1
NS71,11,circlerad,black,0.8,1
NS72,10,circlerad,black,0.8,1
NS73,6,circlerad,black,0.8,1
NS74,19,circlerad,black,0.8,1
NS75,22,circlerad,black,0.8,1
NS76,13,circlerad,black,0.8,1
NS77,22,circlerad,black,0.8,1
NS78,19,circlerad,black,0.8,1
NS79,24,circlerad,black,0.8,1
NS80,11,circlerad,black,0.8,1
NS81,12,circlerad,black,0.8,1
NS82,9,circlerad,black,0.8,1
NS83,11,circlerad,black,0.8,1
NS84,23,circlerad,black,0.8,1
NS85,16,circlerad,black,0.8,1
NS86,16,circlerad,black,0.8,1
NS87,21,circlerad,black,0.8,1
NS88,21,circlerad,black,0.8,1
NS89,25,circlerad,black,0.8,1
NS90,8,circlerad,black,0.8,1
NS91,14,circlerad,black,0.8,1
NS92,10,circlerad,black,0.8,1
NS93,16,circlerad,black,0.8,1
NS94,12,circlerad,black,0.8,1
NS95,21,circlerad,black,0.8,1
NS96,25,circlerad,black,0.8,1
NS97,25,circlerad,black,0.8,1
NS98,23,circlerad,black,0.8,1
NS99,25,circlerad,black,0.8,1
NT00,13,circlerad,black,0.8,1
NT01,15,circlerad,black,0.8,1
NT02,21,circlerad,black,0.8,1
NT03,20,circlerad,black,0.8,1
NT04,15,circlerad,black,0.8,1
NT05,17,circlerad,black,0.8,1
NT06,25,circlerad,black,0.8,1
NT07,25,circlerad,black,0.8,1
NT08,18,circlerad,black,0.8,1
NT09,21,circlerad,black,0.8,1
NT10,11,circlerad,black,0.8,1
NT11,12,circlerad,black,0.8,1
NT12,16,circlerad,black,0.8,1
NT13,20,circlerad,black,0.8,1
NT14,18,circlerad,black,0.8,1
NT15,16,circlerad,black,0.8,1
NT16,23,circlerad,black,0.8,1
NT17,25,circlerad,black,0.8,1
NT18,15,circlerad,black,0.8,1
NT19,19,circlerad,black,0.8,1
NT20,6,circlerad,black,0.8,1
NT21,9,circlerad,black,0.8,1
NT22,15,circlerad,black,0.8,1
NT23,21,circlerad,black,0.8,1
NT24,20,circlerad,black,0.8,1
NT25,24,circlerad,black,0.8,1
NT26,25,circlerad,black,0.8,1
NT27,20,circlerad,black,0.8,1
NT28,7,circlerad,black,0.8,1
NT29,13,circlerad,black,0.8,1
NT30,9,circlerad,black,0.8,1
NT31,17,circlerad,black,0.8,1
